 1  1  0.000  0.000   40.0000000   -0.0000000   -0.0000000   40.0000000
 1  2  0.500  0.000  -20.0000000   -0.0000000   -0.0000000   -0.0000000
 1  2  0.000  0.500   -0.0000000   -0.0000000   -0.0000000  -20.0000000
 1  1  0.000  1.000   -0.0000000   -0.0000000   -0.0000000   -0.0000000
 1  1  0.000 -1.000   -0.0000000   -0.0000000   -0.0000000   -0.0000000
 1  2  0.000 -0.500   -0.0000000   -0.0000000   -0.0000000  -20.0000000
 1  1  1.000  0.000   -0.0000000   -0.0000000   -0.0000000   -0.0000000
 1  1 -1.000  0.000   -0.0000000   -0.0000000   -0.0000000   -0.0000000
 1  2 -0.500  0.000  -20.0000000   -0.0000000   -0.0000000   -0.0000000
